description,direccion,fot,irregular,medidas,esquina,barrio,frentes,pileta,urb_cerrada,posesion,urb_semicerrada,preventa,indiviso,a_demoler,es_multioferta,es_monetizable,loteo_ph
"BARRANCAS DE SAN BENITO LOTE EN VENTA OPORTUNIDAD! Excelente lote CENTRAL, inmejorable orientación. De los mejores del barrio por su ubicación. Con una de las mejores vistas del barrio. Barrancas de San Benito es un club de campo íntimo, cercano a la playa, ideal para los que quieren vivir las vacaciones en familia con opciones para todos. Está ubicado en Chapadmalal, una ciudad que se caracteriza por mantenerse al margen del crecimiento comercial, cuidando especialmente el entorno natural. El barrio tiene una excelente vegetación, con caminos arbolados y barrancos con vistas a chacras y campos limítrofes. Un lugar donde se puede disfrutar de la playa, del campo y practicar deportes. Hectáreas totales: 47 ha Cantidad unidades: 267 Superficie promedio por unidad: 1000 m² Atributos: Club House, canchas de tenis y fútbol, 21 ha de espacios comunes, Club House, juegos para chicos. Las medidas y superficies expuestas surgen de la información suministrada por el propietario, la empresa no se responsabiliza por la exactitud de las mismas. La publicación de este inmueble es a título informativo, la venta de la propiedad está supeditada a que el propietario cumplimente el trámite ante la AFIP para la obtención del Número de COTI correspondiente. Asimismo en cumplimiento con la 10. 973 de la Prov. Bs. As. Ley 22. 802 de Lealtad Comercial, Ley 24. 240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes y/o vendedores no ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son concluidas por los martilleros y corredores colegiados, cuyos datos se exhiben debajo del nombre de la inmobiliaria. Martillera responsable: M. Victoria Ruiz CMCPSI 6095 www.propiedadesvr.com",,,,,,Club House,,,True,,,,,,,,
"Si estás buscando una oportunidad única para construir tu hogar en un entorno natural y tranquilo, tenemos justo lo que necesitas! Este lote en venta está ubicado en la mejor zona del barrio Chapadmalal, a solo tres cuadras del Arroyo Seco (Arroyo de Cruz del Sur). Con una extensión de 937 metros cuadrados, este lote cuenta con una orientación ideal al noreste que te permitirá disfrutar de un clima soleado durante gran parte del día. Además, su entorno arbolado y los frutales dentro del lote te brindarán un ambiente relajado y natural. El lote cuenta con servicios de luz y agua de pozo con bomba, y también cuenta con una pequeña casa de bioconstrucción que podrías utilizar como base para tu proyecto de construcción o renovación. Estamos abiertos a escuchar ofertas, así que no dudes en contactarnos para programar una visita y conocer este hermoso lote en persona!",,,,,,barrio Chapadmalal,,,,,,,,,,True,
"DUEÑO DIRECTO sin comisiones inmobiliarias ni gastos administrativos o de gestión Lote 211 ubicado en calle principal, la que recorre desde la entrada al club house (marcado en plano del barrio) Excelente ubicación y orientación, Norte/Sur Pozo de agua perforado, casas linderas ya están construidas que permiten ver desarrollo total del proyecto.",Lote 211,,,,,,,,True,,,,,,,True,
"Excelente terreno / lote en venta en Barrio Barrancas de San Benito, Country club barrio privado en Chapadmalal, Costa Atlántica. En venta, se encuentra este magnífico terreno en el exclusivo barrio privado Barrancas de San Benito, ubicado en Chapadmalal, Este club de campo íntimo y cercano a las playas más lindas de Mar del Plata, es el lugar ideal para aquellos que desean vivir unas vacaciones en familia rodeados de opciones para todos los gustos. Chapadmalal se destaca por mantenerse al margen del crecimiento comercial y por cuidar especialmente su entorno natural. El barrio Barrancas de San Benito cuenta con una exuberante vegetación, caminos arbolados y barrancos con impresionantes vistas a chacras y campos limítrofes. Aquí, podrás disfrutar de la playa, el campo y la práctica de deportes al aire libre. El terreno en venta tiene una superficie total de 800 m2 y cuenta con acceso pavimentado. Además, se encuentra en un barrio privado con excelentes amenities. Entre ellos, se destacan el Club House, canchas de tenis y fútbol, aros de basquet, plaza con juegos para niños, en 21 hectáreas de espacios comunes. Barrancas de San Benito cuenta con un total de 267 unidades en un área de 47 hectáreas. Se vende el lote número 13, con expensas alrededor de los $60.000. No pierdas la oportunidad de adquirir este exclusivo terreno en uno de los barrios privados más destacados de Chapadmalal. Contáctanos para más información y visita personalizada. +549 2235042334 +549 2235466819",lote número 13,,,,,Barrio Barrancas de San Benito,,,True,,,,,,,,
"En venta lote 198, el cual posee un tamaño de 812 metros cuadrados con orientación oeste y vista libre al atardecer. Barrancas de San Benito es un club de campo íntimo, para quienes quieran revivir un veraneo en familia con opciones para todos sus miembros, en un lugar sumamente tranquilo. El terreno quebrado, la añosa arboleda y el arroyo hacen de Barrancas un lugar único. Con seguridad 24 hs, cancha de futbol, cancha de tenis, club house con excelentes vistas al lugar y un acceso rápido a la playa, hacen de este club de campo la opción ideal para los que buscan tranquilidad y comodidad.",lote 198,,,,,,,,True,,,,,,,,
" Casa de 2 dormitorios en venta ubicada sobre calle Calle 2 entre Calle 9 y Avenida 19 (Chapadmalal, Buenos Aires). Desarrollada en una planta, con disposición frente y orientación norte. Posee cocina equipada con muebles bajo mesada, living, comedor, dos dormitorios y un baño completo. Amplio patio con parrilla y galpón de guardado. Cochera descubierta con capacidad para dos autos. La propiedad se desarrolla sobre un terreno de 450 mts2 y tiene una superficie aproximada de 120 mts2 cubiertos. Estudio Yacoub Tasaciones profesionales para conocer el valor real de tu inmueble. La información descripta en el presente aviso es meramente orientativa y no forma parte de ningún tipo de documentación contractual. Los datos enunciados fueron proporcionados por los propietarios y pueden arrojar inexactitudes, las superficies definitivas surgirán del título de propiedad del inmueble referido. Se deja constancia de que los valores y/o expensas pueden estar sujetas a verificación o ajuste.",calle Calle 2 entre Calle 9 y Avenida 19,,,,,,,,,,,,,,,True,
"Zona:Residencial Obra sanitaria:Pozo Propiedad ocupada Medidas del terreno:27 x 16.5 Jardin al frente:10 Jardin al fondo:25 Barrio Playa Los Lobos: Monoambiente Amplio con Parrilla Interna y Baño completo con más una Habitación con Horno de barro todo en Excelente Estado sobre lote de 27 mts por 16 5 mts. Hermoso jardín parquizado con arboles frutales. Se deja constancia que los m2 indicados son aproximados y solo a título informativo al igual q las medidas parciales de los ambientes El valor consignado de expensas esta sujeto a variacion y/o ajuste Fotos de caracter no contractual La oferta de este inmueble es a solo título informativo, pues la venta de la propiedad está supeditada a que el propietario cumplimente el trámite ante la AFIP Sin acceso movilidad reducida",,,,27 x 16,,Barrio Playa Los Lobos,,,,,,,,,,True,
" Casa de dos dormitorios en venta ubicada sobre calle 801 Y 26 (Chapadmalal, Mar del Plata, Buenos Aires). Desarrollada en una planta, con disposición frente y orientación noreste. Posee cocina equipada con muebles bajo mesada integrada al living comedor el cual cuenta con una salamandra, dos dormitorios y un baño completo con espacio para lavarropas. Amplio patio con parrilla y galpón de guardado. Cochera cubierta con capacidad para un auto. La propiedad se desarrolla sobre un terreno de 450 mts2 y tiene una superficie aproximada de 60 mts2 cubiertos. Estudio Yacoub Tasaciones profesionales para conocer el valor real de tu inmueble. La información descripta en el presente aviso es meramente orientativa y no forma parte de ningún tipo de documentación contractual. Los datos enunciados fueron proporcionados por los propietarios y pueden arrojar inexactitudes, las superficies definitivas surgirán del título de propiedad del inmueble referido. Se deja constancia de que los valores y/o expensas pueden estar sujetas a verificación o ajuste.",calle 801 Y 26,,,,,,,,,,,,,,,True,
"Dueño directo, sin comisiones. Lote central, excelente ubicación sobre el boulevard que recorre desde la entrada principal al barrio hasta el club house (a 500 mts de la entrada principal) Retiro del fondo con 50 mts de espacio libre hasta lote lindero, amplia tranquilidad y vista de espacios verdes. El barrio cuenta con seguridad las 24hs, espacios verdes, cancha de futbol y tennis, club house, SUM, etc. En el valor incluye proyecto edilicio aprobado por municipalidad de Gral Pueyrredón, planos de obra, presentación con sellados y pagos realizados en colegio de arquitectos, aportes y tasas municipales, honorarios arquitecto por proyecto ya pagados. Posibilidad de ampliación futura preparada en el proyecto presentado. El terreno ya cuenta con medidor de luz trifásico activo y pozo de agua potable con bomba sumergida, se encuentra listo para comenzar a construir a la firma del boleto.",,,,,,club house,,,True,,,,,,,,
"Lindisima cabaña alpina recientemente reciiclada a nuevo de 140 mts sobre terreno de 500 mts. se encuentra en la zona del Marquesado, muy cerca de playa deseada o la Escondida. muy buena visual del mar. posibilidad de adquirir lotes linderos. Escriturado listo a la venta. Ideal para renta de alquiler temporario.",,,,,,,,,,,,,,,,True,
"Vendo dos lotes en block en Playa los Lobos, a 100 m de la costa, con salida a dos calles. Calle La Tortugas entre Los Hipocampos y Peumayen. Las medidas son 15 metros de frente por 63 de fondo Hermosa arboleda y zona con vecinos de todo el año. Consulte!!!",calles. Calle La Tortugas entre Los Hipocampos y Peumayen,,,15 x 63,,,2,,,,,,,,,,
" Terreno de 1350 mts2 en venta ubicado en calle Calle 4 entre Avenida 19 y Calle 9 (Chapadmalal, Buenos Aires). Con disposición frente y orientación norte. Regular entre medianeras, cuenta con medidas de 45 mts de frente por 30 mts de fondo. Acceso por calle de tierra mejorada con servicio de electricidad en la zona. Estudio Yacoub Tasaciones profesionales para conocer el valor real de tu inmueble. La información descripta en el presente aviso es meramente orientativa y no forma parte de ningún tipo de documentación contractual. Los datos enunciados fueron proporcionados por los propietarios y pueden arrojar inexactitudes, las superficies definitivas surgirán del título de propiedad del inmueble referido. Se deja constancia de que los valores y/o expensas pueden estar sujetas a verificación o ajuste.",calle Calle 4 entre Avenida 19 y Calle 9,,,45 x 30,,,,,,,,,,,,True,
"Lote de muy buenas dimenciones (20 x 33) en la mejor ubicacion de chapadmalal a pocas cuadras de la Estafeta y playa Luna Roja , proximo al Arroyo Loberia con arboles de buen tamaño y antiguedad. Posibilidad de comprar junto al lote contiguo logrando una superficie de 1600 m2 . Ideal Proyecto construccion de vivienda o cabañas turisticas. ",,,,20 x 33,,,,,,,,,,,,True,
,,,,,,,,,,,,,,,,,
"Casa premoldeada con galería/garaje al frente. Dos dormitorios, cocina, comedor y baño. Rejas en todas sus aberturas.Servicios Luz eléctrica, bomba sumergible agua, internet fibra óptica. Cerco verde en todo el perímetro. Zona muy tranquila a 10 cuadras del mar. Chapadmalal zona en pleno crecimiento. La casa cuenta con planos y escritura.",,,,,,,,,,,,,,,,True,
"Calle 801 bis y 24, esquina, A 10 cuadras de la playa, zona muy tranquila, hermosa arboleda, posee titulo/impuestos al dia. R843+H8C Col. Chapadmalal, Buenos Aires Provincee Precio charlable.",Calle 801 bis y 24,,,,True,,,,,,,,,,,,
"AMPLIO TERRENO LISTO PARA TRANSFERIR EN EL BARRIO SANTA ISABEL, CHAPADMALAL. Ubicado a 4 cuadras del acceso asfaltado y a 6 cuadras de la ruta 11. Ideal inversores o vivienda permanente y de veraneo. A 35 minutos del centro de Mar del Plata. A metros de las playas mas lindas rodeadas de naturaleza virgen. Zona en desarrollo. Que se destaca por su belleza, tranquilidad y seguridad.",,,,,,BARRIO SANTA ISABEL,,,,,,,,True,,,
"2 Lotes contiguos con frente a dos calles, excelentes medidas y en inmejorable ubicacion en la Arboleda o la paloma el unico bosque cercano a la playa en Barrio de los Lobos. Posibilidad de comprar el lote contiguo del fondo con salida a otra calle. 15 mts de frente por 63 de fondo total entre los 2 lotes. ",,,,15 x 63,,,2,,,,,,,,,,
"Excelente lote en CHAPADMALAL, a dos cuadras de la Ruta 11, aproximado a la casa presidencia. Excelente estado, impuestos al dia, listo para escriturar. MEDIDAS 20 x 40. Cualquier cosa consulten. Tengo la escritura y todos los papeles del lote.",,,,20 x 40,,,,,,,,,,,,True,
"El Marquesado, vendo cuatro lotes contiguos, salida a 2 calles, dueño directo, alambrados, escriturados. Total 1500 m². Oportunidad, precio total U$30.000. Sin comisiones",,,,,,,2,,,,,,,,,True,
Terreno a 2 cuadras de la ruta. A 3 cuadras de la playa santa isabel A 5 min de luna roja 230 metros cuadrados Poso ciego Luz Alambre romboidal. Amojonado y aprobado por municipio,,,,,,,,,,,,,,,,,
"Casa de piedra sobre la playa. Espectacular parque. 4 suites distribuidas en dos plantas. Cocina. Living y comedor amplios. 4 dormitorios. Dormy con entrada independiente, 2 dormitorios, un baño. Cocina y comedor integrado. Terreno de 15.000 m2 Quincho con parrilla y cocina. Pileta. IMPORTANTE El comprador podrá desprenderse de 7 lotes que se pueden vender en forma conjunta o individualmente dado que ya tiene sus títulos independientes. /// SUPERFICIES y VALORES EXPRESADOS SON APROXIMADOS, SEGUN INFORMACION SUMINISTRADA POR EL PROPIETARIO.///",,,,,,,,True,,,,,,,,True,
"Terreno en venta facilidades de pago, precio accesible 15 x 30 mts a pocas cuadras de la playa",,,,15 x 30,,,,,,,,,,,,,
terreno santa isabel 800 mts a pasos de la Colmena la nueva pista de skate Acceso fácil Buena zona,,,,,,,,,,,,,,,,,
"DUEÑO VENDE!!! TERRENO CHAPADMALAL 460 m2 EN ESQUINA!!! A 20 minutos de Mar del Plata y 10 de Miramar. Chapadmalal incluye quebradas, arroyos que desembocan en el mar, acantilados y playas resguardadas del viento, lo que lo convierte en un enclave ideal para deportes acuáticos y una vida en armonía con la naturaleza. La zona se caracteriza por el turismo, desarrollo urbano, accesibilidad, surf y actividades varias como ciclismo, trekking, parapente, equitación o simplemente paseos a pie. Ideal para aquellos que buscan residir en un entorno más tranquilo y cercano al mar, optando por áreas residenciales con espacios naturales y playas menos concurridas en comparación con las zonas céntricas. PRECIO: USD 12.000 Documentación al día, libre de deudas y listo para escriturar.",,,,,True,,,,,,,,,,,,
"Ubicado en barrio Santa Isabel, en zona Chapadmalal. Hermosa fracción de terreno tipo casa quinta de 4650 m2, cuenta con casa principal al fondo y 2 unidades 3 ambientes tipo cabaña. Ideal para emprendimiento de alquiler de cabañas o similar (capacidad para 17 personas en la actualidad). Superficie cubierta: 210 m2, lote de 4650 m2. Excelente estado de mantenimiento, con hermosa vegetación y flora del lugar. Todos los servicios. Cómodo acceso, a 10 cuadras del Mar y ruta 11. Posibilidad de tomar valor en parte de pago. Consulte!",,,,,,barrio Santa Isabel,,,,,,,,True,,,
"Venta con FINANCIAMIENTO. En un terreno de ubicación privilegiada, frente al exclusivo Balneario Luna Roja se emplaza VIVRE | MAR, 10 unidades de viviendas de 3 y 4 ambientes. Aprovechando la pendiente del lote se escalonaron sus unidades buscando una mayor perspectiva de las visuales hacia el mar y el entorno de lomadas verdes que lo rodean. Amplios paños vidriados y balcones refuerzan este concepto. Las áreas sociales de cocina, comedor y estar se encuentran en el primer piso enfatizando las visuales antes mencionadas. El sector privado de los dormitorios se encuentra en planta baja, con salida directa a expansiones privadas de jardín. El diseño de las unidades es moderno y luminoso, sus detalles en madera natural generan un ambiente acogedor. La construcción se proyecta con materiales nobles y de primera calidad, buscando la armonía con el entorno y el cuidado del medio ambiente. Cada unidad tiene su propio Jardín con parrilla y pérgola, previsión para la instalación Jacuzzi exterior, sector de guardado de elementos de playa, ducha exterior y cocheras privadas. Una terraza mirador propicia el disfrute y relax absolutos, conectados con la mística del mar y la naturaleza de Chapadmalal.",,,,,,,,,,,,,,,,True,
